Priority,AssignedToID,ProjectCode,SubCategory,HoursEstimate,HoursActual
1,13,PC6,Enhancement,2.5,2.5
1,58,PC6,Enhancement,35.0,9.12
2,42,PC18,Enhancement,99.0,26.0
1,13,PC2,Enhancement,7.0,1.25
2,54,PC9,Enhancement,30.0,5.5
2,24,PC18,Support,2.0,2.0
1,58,PC8,Enhancement,2.0,3.19
1,13,PC7,Bug,1.0,0.75
1,58,PC18,Enhancement,35.0,34.01
1,13,PC13,Enhancement,70.0,65.5
1,54,PC1,Support,200.0,23.0
2,42,PC18,Training,1.5,1.5
3,42,PC18,Training,50.0,2.0
4,58,PC6,Support,35.0,10.98
1,58,PC6,Support,3.5,7.2
1,54,PC2,Business Specification,40.0,18.0
1,58,PC6,Support,1.0,4.25
1,58,PC6,Support,2.0,2.36
1,58,PC6,Support,2.0,1.85
1,58,PC6,Support,2.0,4.08
1,54,PC2,Business Specification,21.0,26.0
1,58,PC6,Support,2.0,5.8
1,58,PC6,Support,1.0,0.58
1,58,PC6,Support,35.0,40.88
1,58,PC6,Support,1.0,0.78
1,58,PC6,Support,3.5,3.85
1,58,PC6,Enhancement,1.0,0.56
1,58,PC6,Enhancement,1.5,1.15
1,58,PC6,Support,21.0,3.25
1,54,PC2,Enhancement,14.0,3.0
1,58,PC6,Support,3.5,0.84
1,58,PC6,Support,35.0,1.88
1,54,PC2,Enhancement,14.0,32.0
2,24,PC2,Enhancement,49.0,5.0
1,54,PC2,Enhancement,14.0,9.0
1,58,PC14,Enhancement,35.0,50.22
1,54,PC1,Bug,4.0,1.0
1,58,PC6,Support,3.5,1.05
1,58,PC9,Enhancement,7.0,6.22
1,54,PC2,Enhancement,28.0,21.0
1,13,PC7,Support,0.25,0.25
1,58,PC9,Enhancement,21.0,2.16
2,24,PC6,Third Party,2.0,2.0
1,54,PC1,Bug,2.0,1.0
1,54,PC2,Testing,14.0,53.5
1,54,PC1,Bug,7.0,1.0
1,58,PC6,Enhancement,21.0,4.88
1,13,PC13,Enhancement,35.0,156.95
3,42,PC18,Enhancement,0.5,0.5
1,13,PC18,Documentation,0.25,0.25
5,24,PC6,Enhancement,4.0,2.0
1,58,PC6,Enhancement,14.0,10.37
1,58,PC6,Enhancement,35.0,107.49
2,24,PC6,Support,2.0,0.5
4,42,PC18,Research,7.0,7.0
1,58,PC9,Enhancement,7.0,4.42
1,13,PC9,Bug,2.0,2.0
1,58,PC6,Enhancement,28.0,21.66
1,58,PC6,Enhancement,2.5,1.22
1,58,PC2,Support,20.0,0.41
1,58,PC6,Enhancement,14.0,19.37
3,42,PC18,Bug,2.5,2.5
1,58,PC6,Enhancement,7.0,8.03
1,13,PC13,Bug,5.0,11.75
1,13,PC13,Enhancement,0.5,0.5
1,13,PC13,Enhancement,1.5,1.5
1,13,PC2,Support,1.0,0.75
1,13,PC13,Bug,0.25,0.25
1,58,PC6,Enhancement,14.0,21.25
1,13,PC13,Bug,0.25,0.5
1,13,PC13,Support,0.5,0.5
1,13,PC13,Enhancement,1.0,2.0
1,13,PC13,Bug,0.25,0.25
1,13,PC13,Support,10.0,15.0
1,13,PC13,Bug,3.0,3.0
1,13,PC13,Enhancement,3.5,8.25
1,58,PC6,Support,7.0,6.06
1,58,PC6,Enhancement,70.0,53.83
1,13,PC13,Bug,0.25,0.5
1,13,PC13,Enhancement,0.5,0.5
1,13,PC13,Bug,2.0,1.0
1,13,PC13,Bug,3.0,2.75
1,13,PC13,Enhancement,7.0,14.5
1,13,PC13,Enhancement,2.0,1.0
1,13,PC13,Enhancement,14.0,22.25
1,13,PC7,Support,1.0,1.0
1,13,PC13,Enhancement,6.0,2.5
1,13,PC13,Enhancement,0.5,0.5
1,13,PC13,Release,7.0,9.5
1,58,PC2,Support,0.5,0.35
1,13,PC2,Support,2.5,2.25
1,13,PC7,Support,0.25,0.25
1,13,PC13,Enhancement,3.0,1.75
1,13,PC13,Enhancement,1.0,0.75
1,13,PC13,Enhancement,1.0,0.75
1,13,PC13,Enhancement,3.0,2.5
1,13,PC13,Support,0.5,0.25
1,13,PC2,Support,1.0,1.0
1,13,PC13,Enhancement,2.0,2.0
1,13,PC13,Enhancement,0.5,0.5
1,13,PC9,Enhancement,3.5,5.0
1,13,PC2,Enhancement,21.0,7.0
1,13,PC2,Documentation,0.5,0.75
1,13,PC2,Support,0.5,1.0
1,13,PC13,Enhancement,3.5,5.0
1,13,PC2,Release,3.5,4.0
1,24,PC2,Bug,21.0,15.5
1,13,PC13,Enhancement,7.0,6.0
1,13,PC2,Enhancement,2.0,0.5
1,13,PC13,Enhancement,0.5,0.5
3,42,PC18,Documentation,21.0,11.0
1,13,PC13,Release,0.5,0.5
1,13,PC13,Support,0.25,0.25
1,13,PC2,Release,7.0,8.0
1,13,PC13,Enhancement,3.0,5.75
1,58,PC6,Enhancement,35.0,35.76
1,13,PC13,Support,1.0,2.0
1,13,PC13,Support,0.5,0.5
1,13,PC2,Support,1.5,0.5
1,13,PC2,Support,0.5,0.5
2,13,PC13,Enhancement,2.0,2.5
1,13,PC2,Support,0.5,0.5
1,13,PC13,Enhancement,3.0,4.0
1,13,PC2,Support,0.5,0.5
1,13,PC13,Enhancement,1.0,1.0
1,13,PC13,Bug,3.0,16.5
1,13,PC2,Enhancement,3.0,2.75
1,13,PC13,Bug,3.0,3.0
1,13,PC2,Enhancement,10.0,14.5
1,13,PC13,Support,0.5,2.25
1,58,PC6,Enhancement,7.0,5.78
1,13,PC13,Bug,5.0,1.75
1,58,PC6,Enhancement,21.0,20.39
8,24,PC2,Support,4.0,2.0
1,24,PC2,Enhancement,28.0,70.8
1,13,PC13,Support,1.0,0.5
1,13,PC18,Documentation,3.0,6.0
1,13,PC2,Bug,2.0,1.5
1,13,PC13,Enhancement,3.0,7.75
1,13,PC13,Enhancement,10.0,35.5
1,58,PC6,Bug,35.0,1.59
1,13,PC13,Support,2.0,2.5
1,13,PC2,Support,3.0,3.25
1,13,PC2,Support,3.0,5.75
1,13,PC2,Support,1.0,2.5
1,13,PC13,Documentation,0.25,0.25
1,58,PC6,Enhancement,21.0,12.5
1,13,PC2,Support,4.0,3.5
1,13,PC13,Enhancement,3.0,25.0
1,58,PC6,Enhancement,35.0,17.69
1,13,PC2,Support,4.5,4.5
1,13,PC13,Support,0.25,0.5
1,13,PC2,Support,0.5,0.5
1,13,PC9,Enhancement,7.0,6.5
1,58,PC6,Enhancement,21.0,75.78
1,58,PC9,Bug,1.0,0.79
1,13,PC9,Enhancement,2.0,3.0
1,13,PC13,Support,0.25,0.25
1,13,PC2,Bug,3.0,3.5
1,13,PC2,Enhancement,0.5,0.5
5,53,PC6,Testing,5.0,7.0
5,53,PC6,Enhancement,28.0,17.5
1,13,PC7,Support,0.25,0.25
1,13,PC13,Enhancement,3.5,21.5
1,13,PC2,Bug,2.0,1.75
9,24,PC2,Business Specification,1.5,1.5
5,53,PC6,Enhancement,14.0,37.0
5,53,PC6,Enhancement,8.0,12.5
1,13,PC2,Support,0.25,0.25
1,58,PC6,Testing,4.5,4.5
1,13,PC2,Support,0.5,1.0
1,13,PC13,Enhancement,3.0,3.0
1,13,PC2,Support,0.25,0.25
5,53,PC6,Enhancement,4.0,9.0
1,13,PC13,Support,0.5,8.0
1,24,PC2,Enhancement,5.0,4.5
1,58,PC6,Enhancement,35.0,27.94
1,58,PC6,Support,35.0,0.5
5,53,PC6,Enhancement,9.0,9.0
3,42,PC18,Support,2.5,2.5
1,13,PC13,Support,1.5,1.5
1,13,PC2,Support,14.0,12.0
1,58,PC6,Enhancement,3.5,3.05
1,13,PC13,Release,2.5,13.0
1,13,PC2,Support,1.0,1.0
3,42,PC18,Enhancement,99.0,44.75
1,13,PC7,Support,1.0,1.0
1,58,PC6,Enhancement,3.5,2.86
1,58,PC6,Enhancement,7.0,1.09
1,58,PC6,Enhancement,7.0,6.02
1,13,PC13,Enhancement,10.0,3.25
1,13,PC2,Support,0.5,1.5
1,13,PC7,Support,0.5,0.5
1,13,PC13,Bug,1.0,2.0
1,13,PC13,Enhancement,2.0,2.75
1,13,PC13,Enhancement,1.0,0.5
1,58,PC6,Bug,70.0,108.77
1,13,PC13,Enhancement,3.5,10.5
1,13,PC13,Bug,2.0,2.0
1,13,PC2,Bug,7.0,10.0
1,13,PC2,Support,0.25,0.25
1,13,PC2,Support,0.5,0.75
1,13,PC2,Support,0.75,1.75
1,13,PC7,Support,0.33,0.33
5,53,PC6,Testing,3.0,1.0
1,24,PC18,Enhancement,49.0,2.0
1,13,PC7,Support,0.5,0.5
1,13,PC2,Support,0.5,0.5
1,13,PC13,Bug,14.0,5.5
5,53,PC6,Enhancement,5.0,5.0
1,13,PC2,Bug,7.0,7.0
1,58,PC6,Bug,7.0,3.15
1,58,PC6,Enhancement,14.0,5.86
1,58,PC6,Bug,7.0,104.8
5,53,PC6,Enhancement,3.0,3.5
1,13,PC2,Bug,5.0,5.5
1,13,PC2,Enhancement,7.0,6.0
1,58,PC6,Enhancement,210.0,175.19
1,13,PC2,Support,2.5,2.5
5,53,PC6,Training,10.0,6.5
1,13,PC2,Support,2.5,1.25
5,53,PC6,Testing,21.0,68.0
1,13,PC2,Support,1.0,4.5
1,13,PC13,Enhancement,2.0,2.25
1,13,PC13,Support,0.5,0.25
1,24,PC17,Conversion,84.0,13.5
3,42,PC9,Enhancement,14.0,9.0
1,13,PC13,Release,1.0,1.0
1,13,PC13,Enhancement,3.5,3.5
1,24,PC2,Bug,21.0,4.5
1,13,PC2,Conversion,434.0,32.0
1,24,PC17,Conversion,49.0,6.0
3,42,PC18,Enhancement,14.0,39.5
5,53,PC6,Enhancement,8.0,14.0
5,53,PC6,Enhancement,1.5,2.5
1,58,PC6,Enhancement,21.0,1.2
1,13,PC13,Bug,2.0,1.25
1,13,PC2,Support,3.5,8.0
1,58,PC6,Enhancement,3.5,3.8
1,58,PC6,Enhancement,21.0,26.51
1,58,PC6,Enhancement,3.5,5.42
1,13,PC2,Bug,7.0,5.5
5,53,PC6,Testing,1.0,1.0
1,58,PC6,Enhancement,7.0,7.28
1,58,PC6,Enhancement,1.0,0.76
1,58,PC6,Enhancement,3.5,2.18
1,58,PC6,Enhancement,2.5,2.33
1,58,PC6,Enhancement,0.5,0.38
1,58,PC6,Enhancement,7.0,6.24
5,53,PC6,Enhancement,10.0,8.5
1,13,PC2,Support,2.5,2.5
1,13,PC2,Support,4.0,3.5
1,13,PC2,Bug,2.0,2.25
1,58,PC6,Enhancement,7.0,3.73
1,58,PC6,Enhancement,2.0,0.83
5,53,PC6,Enhancement,12.0,13.0
5,24,PC6,Conversion,21.0,25.0
1,58,PC6,Enhancement,21.0,13.48
1,58,PC8,Enhancement,2.0,4.02
1,58,PC6,Enhancement,7.0,3.27
1,13,PC13,Support,0.25,0.25
1,13,PC13,Support,0.5,0.5
1,13,PC13,Bug,2.5,0.5
1,58,PC6,Release,0.75,2.89
1,13,PC13,Enhancement,7.0,3.0
1,13,PC13,Enhancement,5.5,5.75
1,13,PC2,Support,0.5,0.25
5,53,PC6,Enhancement,14.0,17.0
1,58,PC6,Enhancement,14.0,24.9
1,13,PC2,Bug,1.5,1.5
5,53,PC6,Enhancement,10.0,12.0
1,13,PC13,Support,0.5,0.25
1,13,PC2,Bug,7.0,8.5
1,58,PC6,Testing,1.5,4.74
1,58,PC6,Enhancement,4.0,7.95
1,24,PC6,Testing,14.0,8.0
1,58,PC6,Enhancement,3.5,5.83
1,13,PC13,Bug,2.0,5.75
1,13,PC2,Bug,7.0,15.75
3,42,PC18,Bug,35.0,44.5
1,58,PC6,Enhancement,1.5,1.0
1,58,PC6,Release,3.5,8.22
1,13,PC13,Bug,2.5,2.75
1,13,PC13,Bug,14.0,55.0
3,42,PC18,Bug,3.5,3.5
1,13,PC13,Bug,2.0,3.5
1,13,PC2,Support,0.25,0.25
1,13,PC13,Enhancement,0.25,0.25
1,13,PC2,Enhancement,24.5,23.33
1,58,PC6,Release,14.0,21.37
1,58,PC6,Enhancement,3.5,2.93
1,13,PC2,Conversion,1.0,0.75
1,58,PC6,Enhancement,70.0,48.92
1,13,PC13,Support,0.25,2.25
1,13,PC2,Support,0.33,0.25
1,13,PC13,Enhancement,0.25,0.25
1,13,PC2,Technical Specification,2.5,2.75
1,13,PC13,Support,0.33,0.5
1,13,PC2,Support,3.5,6.0
1,13,PC2,Support,2.0,0.75
1,13,PC2,Technical Specification,2.0,2.0
1,13,PC2,Bug,3.5,2.25
1,13,PC2,Enhancement,0.25,0.25
1,13,PC2,Technical Specification,1.0,2.25
1,58,PC6,Enhancement,35.0,6.82
1,58,PC6,Bug,21.0,16.73
1,13,PC9,Support,0.5,0.5
1,13,PC17,Conversion,7.0,10.0
1,13,PC13,Bug,0.5,0.25
1,13,PC13,Enhancement,3.0,4.25
1,58,PC6,Enhancement,3.0,0.95
3,42,PC18,Enhancement,14.0,10.5
1,13,PC13,Support,0.25,1.75
1,13,PC2,Support,2.0,2.0
1,13,PC13,Support,1.0,1.0
1,13,PC2,Business Specification,0.5,1.75
1,58,PC6,Enhancement,35.0,10.47
1,58,PC6,Release,14.0,16.35
1,58,PC6,Release,21.0,12.73
1,58,PC6,Enhancement,70.0,93.96
1,24,PC17,Conversion,1.0,0.75
1,13,PC2,Technical Specification,1.5,1.5
1,13,PC13,Bug,2.0,3.0
1,13,PC2,Enhancement,0.5,0.33
3,42,PC18,Enhancement,21.0,17.0
1,13,PC2,Bug,0.33,0.33
1,58,PC6,Documentation,7.0,5.93
3,42,PC18,Bug,14.0,24.0
1,13,PC13,Enhancement,4.5,18.25
1,13,PC13,Support,0.5,0.5
2,13,PC7,Support,0.5,1.0
1,13,PC2,Support,1.0,3.0
1,13,PC7,Support,0.25,0.25
1,13,PC13,Support,1.0,2.25
1,58,PC6,Bug,15.0,48.27
1,24,PC17,Conversion,35.0,42.5
1,13,PC13,Support,1.0,3.5
5,42,PC18,Bug,14.0,18.0
1,13,PC13,Support,0.5,0.5
3,42,PC18,Training,99.0,27.5
5,53,PC6,Enhancement,4.0,2.5
1,58,PC6,Release,21.0,25.61
5,53,PC18,Research,21.0,10.5
1,13,PC13,Support,0.25,0.25
4,42,PC18,Enhancement,21.0,29.5
3,42,PC18,Training,7.0,7.0
3,42,PC18,Training,7.0,7.0
1,13,PC2,Enhancement,2.5,2.5
1,13,PC2,Support,1.0,1.25
1,13,PC2,Enhancement,28.0,32.5
1,13,PC2,Enhancement,1.0,0.75
1,58,PC6,Release,5.0,1.86
5,53,PC6,Enhancement,2.5,2.5
1,58,PC6,Release,3.5,2.06
1,13,PC2,Bug,2.0,2.0
1,58,PC6,Enhancement,35.0,21.27
1,58,PC6,Bug,50.0,48.0
1,13,PC2,Support,0.5,0.5
1,13,PC2,Support,2.5,2.5
1,13,PC7,Support,0.33,0.33
1,13,PC13,Enhancement,1.5,1.25
1,13,PC13,Support,0.25,0.25
1,58,PC6,Enhancement,14.0,9.48
1,13,PC9,Support,0.33,0.33
1,13,PC2,Support,0.25,0.25
1,13,PC13,Support,0.25,0.25
5,53,PC18,Enhancement,8.0,8.0
1,13,PC2,Support,0.25,0.25
1,58,PC6,Enhancement,7.0,2.56
1,58,PC6,Documentation,5.0,2.29
1,13,PC2,Bug,3.5,4.0
1,58,PC6,Support,35.0,2.93
1,13,PC13,Enhancement,1.0,1.0
1,58,PC6,Enhancement,3.5,2.67
1,58,PC6,Enhancement,21.0,27.82
5,53,PC18,Research,2.0,1.0
1,58,PC6,Enhancement,35.0,51.76
1,13,PC17,Conversion,21.0,27.5
1,24,PC17,Conversion,49.0,13.5
1,13,PC13,Support,0.5,0.5
1,13,PC17,Conversion,1.0,1.0
3,42,PC18,Enhancement,3.0,3.0
1,13,PC2,Enhancement,5.0,5.0
1,13,PC13,Support,0.5,0.5
1,13,PC2,Enhancement,14.0,14.5
1,13,PC7,Support,0.5,0.5
1,58,PC6,Support,35.0,35.27
1,58,PC6,Bug,50.0,26.41
1,58,PC6,Enhancement,21.0,13.46
1,58,PC6,Release,12.0,24.84
1,13,PC2,Support,3.5,5.25
1,13,PC2,Release,2.0,1.75
1,13,PC2,Support,2.0,1.0
1,13,PC2,Bug,1.0,1.0
1,13,PC18,Release,0.5,0.5
1,13,PC2,Bug,1.0,1.0
3,42,PC18,Bug,5.0,4.5
1,13,PC2,Support,1.0,1.0
1,13,PC2,Enhancement,0.5,0.5
1,13,PC2,Bug,0.25,0.25
1,13,PC13,Support,0.25,0.25
1,13,PC13,Technical Specification,3.0,3.0
1,24,PC17,Conversion,7.0,7.5
1,13,PC2,Support,1.5,2.5
1,13,PC2,Support,0.25,0.25
1,13,PC13,Enhancement,28.0,25.75
1,13,PC7,Support,0.25,0.25
1,13,PC13,Bug,1.0,0.5
5,13,PC2,Research,50.0,2.25
5,53,PC14,Enhancement,7.0,7.0
1,13,PC13,Enhancement,5.0,5.75
5,53,PC6,Enhancement,1.5,1.5
3,42,PC18,Research,99.0,4.5
1,13,PC7,Support,0.5,0.5
1,13,PC2,Bug,1.0,1.0
5,53,PC18,Testing,21.0,47.5
1,13,PC2,Support,1.0,1.0
4,42,PC18,Enhancement,7.0,8.0
5,53,PC18,Testing,4.0,4.0
1,13,PC17,Enhancement,2.0,2.0
1,13,PC2,Support,1.25,1.25
1,24,PC17,Conversion,2.0,2.0
1,24,PC17,Conversion,2.0,2.0
1,24,PC2,Support,0.5,0.5
1,13,PC2,Enhancement,2.0,2.0
1,13,PC13,Support,1.5,1.5
1,58,PC6,Enhancement,7.0,5.32
1,58,PC6,Bug,50.0,14.97
1,24,PC17,Conversion,2.0,1.5
1,13,PC18,Testing,1.0,0.75
5,53,PC18,Enhancement,9.0,8.5
1,58,PC6,Release,3.5,0.88
1,58,PC6,Documentation,3.5,2.84
1,58,PC6,Release,2.5,1.88
1,24,PC17,Conversion,21.0,5.0
1,58,PC6,Enhancement,7.0,3.63
1,13,PC18,Testing,3.5,3.5
5,53,PC18,Enhancement,14.0,24.0
1,58,PC6,Enhancement,21.0,17.2
1,58,PC6,Enhancement,3.5,1.02
1,58,PC6,Enhancement,14.0,9.41
1,58,PC6,Enhancement,7.0,4.52
1,13,PC2,Enhancement,14.0,5.75
1,58,PC6,Enhancement,7.0,8.59
1,58,PC6,Enhancement,10.0,7.16
1,58,PC6,Enhancement,7.0,1.89
2,13,PC2,Support,0.5,0.75
3,42,PC18,Enhancement,28.0,41.25
5,53,PC18,Enhancement,35.0,121.5
1,58,PC6,Enhancement,7.0,7.0
1,58,PC6,Enhancement,14.0,5.7
1,58,PC6,Bug,20.0,31.43
1,58,PC6,Enhancement,10.0,2.99
1,13,PC17,Conversion,14.0,11.0
1,58,PC6,Enhancement,14.0,17.26
1,13,PC2,Support,0.75,1.75
1,13,PC2,Bug,3.0,2.0
1,58,PC6,Enhancement,7.0,4.37
5,53,PC18,Enhancement,18.5,18.0
1,58,PC6,Enhancement,3.5,3.03
5,53,PC18,Testing,1.5,0.5
3,42,PC18,Bug,3.0,3.0
1,58,PC6,Enhancement,14.0,15.59
1,13,PC17,Enhancement,7.0,4.5
1,13,PC2,Support,1.5,1.25
1,13,PC2,Support,3.0,0.5
1,58,PC6,Enhancement,7.0,5.37
1,58,PC6,Conversion,10.0,4.69
1,58,PC6,Release,3.5,0.36
1,13,PC17,Conversion,14.0,6.0
1,58,PC6,Enhancement,17.5,13.39
1,13,PC13,Enhancement,0.25,0.25
1,24,PC17,Conversion,49.0,10.0
1,58,PC6,Enhancement,14.0,13.65
5,53,PC18,Training,5.0,5.0
1,58,PC18,Enhancement,70.0,7.1
1,58,PC6,Release,35.0,38.2
1,13,PC13,Support,0.25,0.25
1,13,PC2,Bug,0.5,0.5
1,13,PC2,Support,1.75,1.75
1,58,PC6,Bug,35.0,12.79
1,13,PC17,Conversion,10.0,5.5
1,13,PC2,Support,1.0,1.0
5,53,PC5,Support,5.0,12.5
5,53,PC5,Enhancement,3.0,2.0
1,13,PC2,Support,7.0,16.0
1,13,PC2,Support,1.0,1.0
1,58,PC6,Enhancement,21.0,14.46
5,53,PC18,Research,21.0,25.0
1,58,PC6,Enhancement,21.0,25.2
6,42,PC18,Bug,7.0,7.0
1,13,PC13,Bug,3.0,1.5
5,53,PC5,Research,35.0,79.5
1,13,PC13,Support,0.5,1.0
1,13,PC17,Conversion,3.5,4.25
1,58,PC6,Enhancement,18.0,13.58
1,13,PC17,Conversion,28.0,50.75
1,13,PC17,Conversion,8.0,8.25
3,42,PC18,Enhancement,27.0,35.5
1,13,PC2,Enhancement,8.0,12.5
1,13,PC13,Enhancement,2.5,3.5
1,58,PC6,Bug,15.0,10.32
1,58,PC6,Enhancement,14.0,4.51
1,13,PC2,Enhancement,2.0,1.5
1,13,PC2,Support,1.0,0.75
1,58,PC6,Enhancement,2.5,4.05
1,13,PC2,Enhancement,21.0,13.0
1,13,PC2,Support,2.0,2.0
1,58,PC6,Release,35.0,10.38
1,58,PC6,Enhancement,14.0,26.52
1,13,PC17,Conversion,105.0,41.25
1,58,PC6,Enhancement,35.0,43.94
1,13,PC17,Bug,7.0,2.5
1,13,PC13,Enhancement,3.0,3.0
1,13,PC13,Bug,7.0,5.0
1,13,PC2,Enhancement,3.0,2.75
1,24,PC17,Conversion,28.0,46.65
1,13,PC13,Bug,3.5,2.5
5,53,PC5,Enhancement,10.0,28.0
1,13,PC2,Support,7.0,7.5
1,13,PC13,Bug,3.0,2.5
1,13,PC17,Support,1.0,1.0
1,58,PC6,Bug,3.5,5.37
1,13,PC13,Enhancement,1.5,2.5
1,58,PC6,Enhancement,21.0,15.83
1,13,PC2,Support,1.0,1.75
1,58,PC6,Enhancement,7.0,3.56
5,53,PC5,Enhancement,14.0,8.0
1,24,PC8,Enhancement,49.0,9.3
1,13,PC13,Release,3.0,3.0
1,13,PC2,Support,2.0,1.0
1,13,PC2,Support,1.0,0.25
1,58,PC6,Enhancement,35.0,34.1
1,13,PC2,Support,0.5,2.25
1,58,PC6,Enhancement,35.0,6.1
5,53,PC5,Research,21.0,35.5
1,13,PC17,Enhancement,0.5,0.5
1,24,PC17,Conversion,14.0,7.5
1,13,PC18,Testing,28.0,19.5
1,13,PC18,Training,1.0,2.5
5,53,PC5,Enhancement,1.0,1.0
1,58,PC6,Bug,15.0,5.93
5,53,PC5,Enhancement,6.0,18.5
1,13,PC2,Support,1.0,2.25
1,13,PC13,Bug,0.5,0.5
1,13,PC17,Conversion,70.0,386.84
1,58,PC6,Support,2.5,2.66
3,42,PC18,Bug,7.0,20.0
1,13,PC2,Support,1.0,0.75
1,13,PC13,Support,0.5,0.25
5,53,PC5,Enhancement,6.0,7.5
1,58,PC6,Bug,15.0,18.93
1,58,PC6,Enhancement,14.0,8.12
5,53,PC5,Enhancement,8.0,6.0
5,53,PC5,Enhancement,8.0,18.0
1,58,PC5,Support,1.0,0.39
1,58,PC5,Support,3.5,3.22
3,42,PC18,Bug,1.5,1.5
5,53,PC5,Enhancement,2.0,2.0
5,53,PC8,Enhancement,10.0,28.5
1,58,PC5,Enhancement,2.5,0.89
4,42,PC18,Bug,3.0,3.0
1,13,PC2,Support,0.5,0.33
1,13,PC2,Support,3.5,1.0
1,13,PC13,Enhancement,1.0,1.75
5,53,PC5,Enhancement,7.0,24.5
5,53,PC5,Training,10.0,11.0
1,58,PC5,Release,28.0,28.26
1,24,PC2,Conversion,98.0,71.0
1,58,PC5,Support,2.0,2.55
1,2,PC18,Training,100.0,1.0
5,53,PC5,Enhancement,4.0,2.5
1,2,PC18,Research,70.0,2.0
1,2,PC18,Training,100.0,9.0
1,2,PC18,Training,100.0,3.0
1,58,PC5,Conversion,5.0,9.71
1,2,PC18,Training,100.0,162.68
1,13,PC13,Bug,3.5,6.5
1,58,PC5,Support,2.0,1.17
1,58,PC5,Bug,2.5,17.79
2,13,PC2,Support,2.0,2.08
5,53,PC5,Enhancement,11.0,10.5
1,58,PC5,Enhancement,1.0,0.64
1,13,PC2,Support,1.0,1.5
1,58,PC5,Support,35.0,0.18
1,58,PC5,Support,2.0,0.94
1,13,PC13,Support,0.25,0.25
1,13,PC2,Support,1.0,1.0
5,53,PC5,Research,3.0,3.0
5,53,PC5,Testing,1.5,1.5
1,13,PC2,Support,1.0,1.25
1,24,PC17,Conversion,14.0,8.0
3,42,PC18,Bug,2.5,2.5
1,13,PC2,Support,1.5,1.5
1,58,PC5,Release,3.5,4.44
1,58,PC5,Support,35.0,3.87
1,58,PC5,Enhancement,28.0,13.51
1,58,PC5,Support,2.0,1.62
5,53,PC5,Release,14.0,0.5
3,42,PC5,Research,35.0,5.75
5,53,PC5,Enhancement,10.5,11.5
1,58,PC5,Support,35.0,37.44
1,13,PC2,Enhancement,1.5,1.83
1,58,PC5,Release,1.5,1.67
1,58,PC5,Enhancement,35.0,37.22
1,58,PC5,Enhancement,14.0,6.0
1,58,PC5,Release,7.0,8.97
4,24,PC5,Bug,49.0,6.5
1,58,PC5,Support,35.0,1.14
1,13,PC13,Enhancement,35.5,37.5
1,58,PC5,Release,7.0,6.82
1,58,PC5,Bug,35.0,5.7
1,58,PC5,Bug,4.0,7.63
1,58,PC5,Support,2.0,1.67
1,13,PC2,Support,0.5,0.5
1,13,PC2,Support,0.5,0.75
1,13,PC2,Support,0.5,0.5
1,13,PC2,Enhancement,10.0,11.0
1,13,PC13,Bug,7.0,6.5
1,13,PC2,Enhancement,0.5,0.5
1,13,PC13,Support,0.5,0.25
1,13,PC13,Bug,5.0,0.5
1,13,PC9,Bug,7.0,19.5
1,58,PC5,Release,3.5,0.63
1,58,PC5,Release,2.5,0.43
5,53,PC5,Enhancement,1.0,1.0
5,53,PC5,Bug,10.0,7.5
1,13,PC18,Enhancement,28.0,408.34
1,58,PC5,Enhancement,3.5,6.12
1,58,PC5,Enhancement,35.0,13.08
1,58,PC5,Enhancement,21.0,10.64
1,58,PC5,Bug,15.0,10.55
5,53,PC5,Enhancement,7.0,11.5
1,13,PC2,Support,0.5,0.33
5,53,PC5,Enhancement,21.0,11.0
1,58,PC5,Research,100.0,1.76
1,58,PC5,Enhancement,1.0,1.21
1,58,PC5,Enhancement,1.5,1.03
1,58,PC5,Enhancement,3.0,1.3
1,58,PC5,Enhancement,2.0,1.12
1,58,PC5,Testing,14.0,9.25
1,58,PC5,Enhancement,3.5,1.0
1,58,PC5,Release,7.0,5.51
5,53,PC5,Release,1.0,1.0
1,13,PC9,Support,0.5,0.5
1,13,PC13,Support,0.5,0.25
1,13,PC7,Support,3.0,3.0
1,24,PC17,Conversion,3.0,2.5
1,13,PC2,Support,0.5,0.25
1,13,PC2,Support,1.0,2.75
1,13,PC7,Support,4.0,4.0
1,13,PC7,Support,0.5,0.5
1,13,PC9,Support,1.0,1.0
1,58,PC5,Release,5.5,3.68
5,53,PC5,Enhancement,10.0,7.0
1,58,PC5,Release,7.0,7.0
1,58,PC5,Support,35.0,2.53
1,58,PC5,Support,35.0,6.99
1,13,PC7,Support,0.75,1.0
1,24,PC9,Conversion,7.0,7.0
1,24,PC2,Conversion,21.0,1.5
1,13,PC2,Support,1.0,2.25
1,13,PC7,Support,3.0,4.25
1,58,PC5,Enhancement,35.0,5.09
1,58,PC5,Enhancement,70.0,33.41
5,53,PC5,Enhancement,14.0,1.5
1,13,PC13,Support,0.5,0.75
1,13,PC7,Support,1.0,0.5
1,13,PC7,Release,3.5,2.0
1,58,PC5,Release,28.0,8.9
8,24,PC2,Support,21.0,3.5
1,58,PC5,Bug,7.0,2.94
1,58,PC5,Enhancement,3.5,1.24
1,58,PC5,Enhancement,14.0,1.39
1,58,PC5,Bug,1.0,0.52
2,58,PC5,Bug,1.0,0.26
1,58,PC5,Bug,2.5,1.63
1,13,PC13,Support,0.5,0.5
1,13,PC9,Support,0.5,0.5
1,58,PC5,Bug,3.5,0.76
1,58,PC5,Bug,2.0,0.88
